"","Player","Lat","Long","Type"
"65287","Robbie Hummel",41.4591,-87.139,"High School"
"65288","Robbie Hummel",40.42809,-86.92251,"College"
"65289","Robbie Hummel",44.97997,-93.26384,"NBA"
"65305","Robert Archibald",29.0164,-81.5208,"Birth"
"65306","Robert Archibald",38.6076,-90.5597,"High School"
"65307","Robert Archibald",40.11642,-88.24338,"College"
"65308","Robert Archibald",35.14953,-90.04898,"NBA"
"65309","Robert Archibald",33.44838,-112.07404,"NBA"
"65310","Robert Archibald",28.53834,-81.37924,"NBA"
"65311","Robert Archibald",43.70011,-79.4163,"NBA"
"65324","Robert Churchwell",41.6834,-86.25,"Birth"
"65325","Robert Churchwell",38.8749,-77.0325,"High School"
"65326","Robert Churchwell",38.90727,-77.07258,"College"
"65327","Robert Churchwell",37.80437,-122.2708,"NBA"
"65343","Robert Covington",41.8811,-87.8786,"Birth"
"65344","Robert Covington",41.8649,-87.9014,"High School"
"65345","Robert Covington",36.14811,-86.80305,"College"
"65346","Robert Covington",29.76328,-95.36327,"NBA"
"65364","Robert Hahn",36.00153,-78.94001,"College"
"65365","Robert Hahn",41.85003,-87.65005,"NBA"
"65381","Robert Hawkins",42.3679,-83.1386,"Birth"
"65382","Robert Hawkins",42.3679,-83.1386,"High School"
"65383","Robert Hawkins",40.03948,-88.27755,"College"
"65384","Robert Hawkins",37.80437,-122.2708,"NBA"
"65385","Robert Hawkins",40.71427,-74.00597,"NBA"
"65386","Robert Hawkins",40.83399,-74.09709,"NBA"
"65387","Robert Hawkins",42.33143,-83.04575,"NBA"
"65400","Robert Hite",39.1666,-84.5465,"Birth"
"65401","Robert Hite",39.1666,-84.5465,"High School"
"65402","Robert Hite",25.74649,-80.36755,"College"
"65403","Robert Hite",25.77427,-80.19366,"NBA"
"65419","Robert Horry",31.2487,-86.5897,"Birth"
"65420","Robert Horry",31.2487,-86.5897,"High School"
"65421","Robert Horry",33.20944,-87.54149,"College"
"65422","Robert Horry",29.76328,-95.36327,"NBA"
"65423","Robert Horry",33.44838,-112.07404,"NBA"
"65424","Robert Horry",34.05223,-118.24368,"NBA"
"65425","Robert Horry",29.42412,-98.49363,"NBA"
"65438","Robert Pack",29.9589,-90.1568,"Birth"
"65439","Robert Pack",29.9589,-90.1568,"High School"
"65440","Robert Pack",34.0218,-118.28664,"College"
"65441","Robert Pack",45.52345,-122.67621,"NBA"
"65442","Robert Pack",39.73915,-104.9847,"NBA"
"65443","Robert Pack",38.89511,-77.03637,"NBA"
"65444","Robert Pack",40.83399,-74.09709,"NBA"
"65445","Robert Pack",32.78306,-96.80667,"NBA"
"65446","Robert Pack",39.73915,-104.9847,"NBA"
"65447","Robert Pack",44.97997,-93.26384,"NBA"
"65448","Robert Pack",29.95465,-90.07507,"NBA"
"65449","Robert Pack",40.83399,-74.09709,"NBA"
"65457","Robert Parish",32.6188,-93.8852,"Birth"
"65458","Robert Parish",32.6188,-93.8852,"High School"
"65459","Robert Parish",32.48299,-93.7329,"College"
"65460","Robert Parish",37.80437,-122.2708,"NBA"
"65461","Robert Parish",42.35843,-71.05977,"NBA"
"65462","Robert Parish",35.22709,-80.84313,"NBA"
"65463","Robert Parish",41.85003,-87.65005,"NBA"
"65476","Robert Reid",33.8477,-84.2814,"Birth"
"65477","Robert Reid",29.5892,-98.2939,"High School"
"65478","Robert Reid",44.04607,-91.69543,"College"
"65479","Robert Reid",29.76328,-95.36327,"NBA"
"65480","Robert Reid",35.22709,-80.84313,"NBA"
"65481","Robert Reid",45.52345,-122.67621,"NBA"
"65482","Robert Reid",35.22709,-80.84313,"NBA"
"65483","Robert Reid",39.95234,-75.16379,"NBA"
"65495","Robert Sacre",30.4386,-91.1703,"Birth"
"65496","Robert Sacre",45.6023,-122.5167,"High School"
"65497","Robert Sacre",47.66573,-117.40244,"College"
"65498","Robert Sacre",34.05223,-118.24368,"NBA"
"65514","Robert Smith",34.0396,-118.2661,"Birth"
"65515","Robert Smith",34.0396,-118.2661,"High School"
"65516","Robert Smith",36.10775,-115.14167,"College"
"65517","Robert Smith",39.73915,-104.9847,"NBA"
"65518","Robert Smith",40.76078,-111.89105,"NBA"
"65519","Robert Smith",40.83399,-74.09709,"NBA"
"65520","Robert Smith",41.4995,-81.69541,"NBA"
"65521","Robert Smith",43.0389,-87.90647,"NBA"
"65522","Robert Smith",32.71533,-117.15726,"NBA"
"65523","Robert Smith",29.42412,-98.49363,"NBA"
"65524","Robert Smith",41.4995,-81.69541,"NBA"
"65533","Robert Swift",35.3832,-119.2272,"Birth"
"65534","Robert Swift",35.3832,-119.2272,"High School"
"65536","Robert Swift",47.60621,-122.33207,"NBA"
"65537","Robert Swift",35.46756,-97.51643,"NBA"
"65552","Robert Traylor",42.3679,-83.1386,"Birth"
"65553","Robert Traylor",42.3679,-83.1386,"High School"
"65554","Robert Traylor",42.84031,-84.47982,"College"
"65555","Robert Traylor",43.0389,-87.90647,"NBA"
"65556","Robert Traylor",41.4995,-81.69541,"NBA"
"65557","Robert Traylor",35.22709,-80.84313,"NBA"
"65558","Robert Traylor",29.95465,-90.07507,"NBA"
"65559","Robert Traylor",41.4995,-81.69541,"NBA"
"65571","Robert Werdann",40.7434,-73.9189,"Birth"
"65572","Robert Werdann",40.8424,-73.8556,"High School"
"65573","Robert Werdann",45.58333,-94.39167,"College"
"65574","Robert Werdann",39.73915,-104.9847,"NBA"
"65575","Robert Werdann",40.83399,-74.09709,"NBA"
"65590","Robert Whaley",42.1273,-86.3073,"Birth"
"65591","Robert Whaley",42.1273,-86.3073,"High School"
"65592","Robert Whaley",40.79895,-81.37845,"College"
"65593","Robert Whaley",40.76078,-111.89105,"NBA"
"65609","Robin Jones",38.6272,-90.1978,"Birth"
"65611","Robin Jones",38.63533,-90.23372,"College"
"65612","Robin Jones",45.52345,-122.67621,"NBA"
"65613","Robin Jones",29.76328,-95.36327,"NBA"
"65628","Robin Lopez",34.1683,-118.373,"Birth"
"65629","Robin Lopez",36.84,-119.8285,"High School"
"65630","Robin Lopez",37.42716,-122.17024,"College"
"65631","Robin Lopez",33.44838,-112.07404,"NBA"
"65632","Robin Lopez",29.95465,-90.07507,"NBA"
"65633","Robin Lopez",45.52345,-122.67621,"NBA"
"65647","Rock Lee",32.84,-117.2769,"Birth"
"65648","Rock Lee",32.9014,-117.2079,"High School"
"65649","Rock Lee",32.85477,-117.20392,"College"
"65650","Rock Lee",32.71533,-117.15726,"NBA"
"65666","Rod Derline",47.1054,-123.3976,"Birth"
"65667","Rod Derline",47.1054,-123.3976,"High School"
"65668","Rod Derline",47.61121,-122.31846,"College"
"65669","Rod Derline",47.60621,-122.33207,"NBA"
"65685","Rod Foster",33.4468,-86.7404,"Birth"
"65686","Rod Foster",41.6666,-72.7696,"High School"
"65687","Rod Foster",34.02051,-118.28563,"College"
"65688","Rod Foster",33.44838,-112.07404,"NBA"
"65705","Rod Freeman",40.0483,-85.6855,"High School"
"65706","Rod Freeman",36.14811,-86.80305,"College"
"65707","Rod Freeman",39.95234,-75.16379,"NBA"
"65723","Rod Higgins",32.5206,-92.1066,"Birth"
"65724","Rod Higgins",41.6088,-87.6739,"High School"
"65725","Rod Higgins",36.81256,-119.74663,"College"
"65726","Rod Higgins",41.85003,-87.65005,"NBA"
"65727","Rod Higgins",47.60621,-122.33207,"NBA"
"65728","Rod Higgins",29.42412,-98.49363,"NBA"
"65729","Rod Higgins",40.83399,-74.09709,"NBA"
"65730","Rod Higgins",41.85003,-87.65005,"NBA"
"65731","Rod Higgins",37.80437,-122.2708,"NBA"
"65732","Rod Higgins",38.58157,-121.4944,"NBA"
"65733","Rod Higgins",41.4995,-81.69541,"NBA"
"65734","Rod Higgins",37.80437,-122.2708,"NBA"
"65744","Rod Knowles",36.13978,-86.79944,"College"
"65745","Rod Knowles",33.44838,-112.07404,"NBA"
"65746","Rod Knowles",40.71427,-74.00597,"NBA"
"65761","Rod Strickland",40.8424,-73.8556,"Birth"
"65762","Rod Strickland",36.5894,-81.3364,"High School"
"65763","Rod Strickland",41.92281,-87.65311,"College"
"65764","Rod Strickland",40.71427,-74.00597,"NBA"
"65765","Rod Strickland",40.71427,-74.00597,"NBA"
"65766","Rod Strickland",29.42412,-98.49363,"NBA"
"65767","Rod Strickland",45.52345,-122.67621,"NBA"
"65768","Rod Strickland",38.89511,-77.03637,"NBA"
"65769","Rod Strickland",38.89511,-77.03637,"NBA"
"65770","Rod Strickland",45.52345,-122.67621,"NBA"
"65771","Rod Strickland",25.77427,-80.19366,"NBA"
"65772","Rod Strickland",44.97997,-93.26384,"NBA"
"65773","Rod Strickland",28.53834,-81.37924,"NBA"
"65774","Rod Strickland",43.70011,-79.4163,"NBA"
"65775","Rod Strickland",29.76328,-95.36327,"NBA"
"65780","Rod Thorn",37.391,-81.0417,"Birth"
"65781","Rod Thorn",37.391,-81.0417,"High School"
"65782","Rod Thorn",39.43815,-78.98169,"College"
"65783","Rod Thorn",39.29038,-76.61219,"NBA"
"65784","Rod Thorn",42.33143,-83.04575,"NBA"
"65785","Rod Thorn",42.33143,-83.04575,"NBA"
"65786","Rod Thorn",38.62727,-90.19789,"NBA"
"65787","Rod Thorn",47.60621,-122.33207,"NBA"
"65799","Roderick McDonald",30.3533,-81.499,"Birth"
"65801","Roderick McDonald",-70.39583,66.12306,"College"
"65802","Roderick McDonald",40.76078,-111.89105,"NBA"
"65818","Rodney Buford",43.0434,-87.8945,"Birth"
"65819","Rodney Buford",43.0434,-87.8945,"High School"
"65820","Rodney Buford",41.26528,-95.94751,"College"
"65821","Rodney Buford",25.77427,-80.19366,"NBA"
"65822","Rodney Buford",39.95234,-75.16379,"NBA"
"65823","Rodney Buford",35.14953,-90.04898,"NBA"
"65824","Rodney Buford",38.58157,-121.4944,"NBA"
"65825","Rodney Buford",40.83399,-74.09709,"NBA"
"65837","Rodney Carney",35.185,-90.0936,"Birth"
"65838","Rodney Carney",39.793,-86.2853,"High School"
"65839","Rodney Carney",35.1187,-89.93731,"College"
"65840","Rodney Carney",39.95234,-75.16379,"NBA"
"65841","Rodney Carney",44.97997,-93.26384,"NBA"
"65842","Rodney Carney",39.95234,-75.16379,"NBA"
"65843","Rodney Carney",37.80437,-122.2708,"NBA"
"65844","Rodney Carney",35.14953,-90.04898,"NBA"
"65856","Rodney McCray",40.9083,-73.8346,"Birth"
"65857","Rodney McCray",40.9083,-73.8346,"High School"
"65858","Rodney McCray",38.21507,-85.75913,"College"
"65859","Rodney McCray",29.76328,-95.36327,"NBA"
"65860","Rodney McCray",38.58157,-121.4944,"NBA"
"65861","Rodney McCray",32.78306,-96.80667,"NBA"
"65862","Rodney McCray",41.85003,-87.65005,"NBA"
"65875","Rodney Monroe",39.2904,-76.6122,"Birth"
"65876","Rodney Monroe",39.6291,-77.7128,"High School"
"65877","Rodney Monroe",36.00153,-78.94001,"College"
"65878","Rodney Monroe",33.749,-84.38798,"NBA"
"65894","Rodney Rogers",35.8896,-78.9244,"Birth"
"65895","Rodney Rogers",35.8896,-78.9244,"High School"
"65896","Rodney Rogers",36.13347,-80.27727,"College"
"65897","Rodney Rogers",39.73915,-104.9847,"NBA"
"65898","Rodney Rogers",34.05223,-118.24368,"NBA"
"65899","Rodney Rogers",33.44838,-112.07404,"NBA"
"65900","Rodney Rogers",42.35843,-71.05977,"NBA"
"65901","Rodney Rogers",40.83399,-74.09709,"NBA"
"65902","Rodney Rogers",29.95465,-90.07507,"NBA"
"65903","Rodney Rogers",39.95234,-75.16379,"NBA"
"65913","Rodney Stuckey",47.6026,-122.3284,"Birth"
"65914","Rodney Stuckey",47.4084,-122.1957,"High School"
"65915","Rodney Stuckey",47.48989,-117.58298,"College"
"65916","Rodney Stuckey",42.33143,-83.04575,"NBA"
"65932","Rodney White",39.9524,-75.1653,"Birth"
"65933","Rodney White",39.0649,-76.9798,"High School"
"65934","Rodney White",35.22709,-80.84313,"College"
"65935","Rodney White",42.33143,-83.04575,"NBA"
"65936","Rodney White",39.73915,-104.9847,"NBA"
"65937","Rodney White",37.80437,-122.2708,"NBA"
"65951","Rodrick Rhodes",40.7291,-74.0386,"Birth"
"65952","Rodrick Rhodes",40.7291,-74.0386,"High School"
"65953","Rodrick Rhodes",34.0218,-118.28664,"College"
"65954","Rodrick Rhodes",29.76328,-95.36327,"NBA"
"65955","Rodrick Rhodes",29.76328,-95.36327,"NBA"
"65956","Rodrick Rhodes",49.24966,-123.11934,"NBA"
"65957","Rodrick Rhodes",32.78306,-96.80667,"NBA"
"65970","Rodrigue Beaubois",16.2411,-61.5331,"Birth"
"65973","Rodrigue Beaubois",32.78306,-96.80667,"NBA"
"65989","Roger Brown",41.9288,-87.6315,"Birth"
"65990","Roger Brown",41.9288,-87.6315,"High School"
"65991","Roger Brown",38.8134,-97.60949,"College"
"65992","Roger Brown",34.05223,-118.24368,"NBA"
"65993","Roger Brown",36.07264,-79.79198,"NBA"
"65994","Roger Brown",29.42412,-98.49363,"NBA"
"65995","Roger Brown",36.84681,-76.28522,"NBA"
"65996","Roger Brown",39.73915,-104.9847,"NBA"
"65997","Roger Brown",42.33143,-83.04575,"NBA"
"65998","Roger Brown",41.85003,-87.65005,"NBA"
"66008","Roger Brown",40.8424,-73.8556,"Birth"
"66009","Roger Brown",40.8424,-73.8556,"High School"
"66010","Roger Brown",39.73978,-84.17827,"College"
"66011","Roger Brown",39.76838,-86.15804,"NBA"
"66012","Roger Brown",35.14953,-90.04898,"NBA"
"66013","Roger Brown",40.76078,-111.89105,"NBA"
"66014","Roger Brown",39.76838,-86.15804,"NBA"
"66027","Roger Burkman",39.793,-86.2853,"Birth"
"66028","Roger Burkman",39.793,-86.2853,"High School"
"66029","Roger Burkman",38.21507,-85.75913,"College"
"66030","Roger Burkman",41.85003,-87.65005,"NBA"
"66048","Roger Jorgensen",39.99618,-83.0188,"College"
"66049","Roger Jorgensen",40.44062,-79.99589,"NBA"
"66065","Roger Mason",38.8749,-77.0325,"Birth"
"66066","Roger Mason",39.05,-77.05,"High School"
"66067","Roger Mason",38.03561,-78.50329,"College"
"66068","Roger Mason",41.85003,-87.65005,"NBA"
"66069","Roger Mason",41.85003,-87.65005,"NBA"
"66070","Roger Mason",43.70011,-79.4163,"NBA"
"66071","Roger Mason",38.89511,-77.03637,"NBA"
"66072","Roger Mason",29.42412,-98.49363,"NBA"
"66073","Roger Mason",40.71427,-74.00597,"NBA"
"66074","Roger Mason",38.89511,-77.03637,"NBA"
"66075","Roger Mason",29.95465,-90.07507,"NBA"
"66076","Roger Mason",25.77427,-80.19366,"NBA"
"66084","Roger Phegley",40.7225,-89.5303,"Birth"
"66085","Roger Phegley",40.7225,-89.5303,"High School"
"66086","Roger Phegley",40.69809,-89.61704,"College"
"66087","Roger Phegley",38.89511,-77.03637,"NBA"
"66088","Roger Phegley",38.89511,-77.03637,"NBA"
"66089","Roger Phegley",40.83399,-74.09709,"NBA"
"66090","Roger Phegley",41.4995,-81.69541,"NBA"
"66091","Roger Phegley",41.4995,-81.69541,"NBA"
"66092","Roger Phegley",29.42412,-98.49363,"NBA"
"66093","Roger Phegley",32.78306,-96.80667,"NBA"
"66103","Roger Powell",41.5085,-88.2278,"Birth"
"66104","Roger Powell",41.5085,-88.2278,"High School"
"66105","Roger Powell",40.11642,-88.24338,"College"
"66106","Roger Powell",40.76078,-111.89105,"NBA"
"66124","Roger Schurig",36.14811,-86.80305,"College"
"66125","Roger Schurig",29.76328,-95.36327,"NBA"
"66141","Roger Strickland",30.3533,-81.499,"Birth"
"66142","Roger Strickland",30.3533,-81.499,"High School"
"66143","Roger Strickland",33.82232,-85.76663,"College"
"66144","Roger Strickland",39.29038,-76.61219,"NBA"
"66160","Roko Ukic",43.5139,16.4558,"Birth"
"66163","Roko Ukic",43.70011,-79.4163,"NBA"
"66164","Roko Ukic",43.0389,-87.90647,"NBA"
"66180","Roland West",39.1666,-84.5465,"High School"
"66181","Roland West",39.13145,-84.51633,"College"
"66182","Roland West",39.29038,-76.61219,"NBA"
"66198","Rolando Blackman",30.1521,-85.7267,"Birth"
"66199","Rolando Blackman",40.8424,-73.8556,"High School"
"66200","Rolando Blackman",38.8134,-97.60949,"College"
"66201","Rolando Blackman",32.78306,-96.80667,"NBA"
"66202","Rolando Blackman",40.71427,-74.00597,"NBA"
"66217","Rolando Ferreira",-25.4167,-49.25,"Birth"
"66219","Rolando Ferreira",29.72081,-95.34335,"College"
"66220","Rolando Ferreira",45.52345,-122.67621,"NBA"
"66237","Rollen Hans",34.0396,-118.2661,"High School"
"66238","Rollen Hans",40.69061,-73.99764,"College"
"66239","Rollen Hans",39.29038,-76.61219,"NBA"
"66255","Rollie Seltz",47.6369,-95.8864,"Birth"
"66256","Rollie Seltz",45.0101,-93.1519,"High School"
"66257","Rollie Seltz",44.96694,-93.16536,"College"
"66258","Rollie Seltz",40.10532,-85.68025,"NBA"
"66274","Ron Anderson",41.9288,-87.6315,"Birth"
"66275","Ron Anderson",41.9288,-87.6315,"High School"
"66276","Ron Anderson",36.81256,-119.74663,"College"
"66277","Ron Anderson",41.4995,-81.69541,"NBA"
"66278","Ron Anderson",41.4995,-81.69541,"NBA"
"66279","Ron Anderson",39.76838,-86.15804,"NBA"
"66280","Ron Anderson",39.95234,-75.16379,"NBA"
"66281","Ron Anderson",40.83399,-74.09709,"NBA"
"66282","Ron Anderson",38.89511,-77.03637,"NBA"
"66293","Ron Behagen",40.8424,-73.8556,"Birth"
"66294","Ron Behagen",40.8424,-73.8556,"High School"
"66295","Ron Behagen",44.97441,-93.233,"College"
"66296","Ron Behagen",39.09973,-94.57857,"NBA"
"66297","Ron Behagen",29.95465,-90.07507,"NBA"
"66298","Ron Behagen",33.749,-84.38798,"NBA"
"66299","Ron Behagen",29.76328,-95.36327,"NBA"
"66300","Ron Behagen",39.76838,-86.15804,"NBA"
"66301","Ron Behagen",42.33143,-83.04575,"NBA"
"66302","Ron Behagen",40.71427,-74.00597,"NBA"
"66303","Ron Behagen",39.09973,-94.57857,"NBA"
"66304","Ron Behagen",38.89511,-77.03637,"NBA"
"66312","Ron Bonham",40.2369,-85.4679,"Birth"
"66313","Ron Bonham",40.2369,-85.4679,"High School"
"66314","Ron Bonham",39.13145,-84.51633,"College"
"66315","Ron Bonham",42.35843,-71.05977,"NBA"
"66316","Ron Bonham",39.76838,-86.15804,"NBA"
"66331","Ron Boone",35.5798,-97.5731,"Birth"
"66332","Ron Boone",41.2079,-96.1183,"High School"
"66333","Ron Boone",46.72572,-117.01128,"College"
"66334","Ron Boone",32.78306,-96.80667,"NBA"
"66335","Ron Boone",32.78306,-96.80667,"NBA"
"66336","Ron Boone",40.76078,-111.89105,"NBA"
"66337","Ron Boone",38.62727,-90.19789,"NBA"
"66338","Ron Boone",39.09973,-94.57857,"NBA"
"66339","Ron Boone",34.05223,-118.24368,"NBA"
"66340","Ron Boone",34.05223,-118.24368,"NBA"
"66341","Ron Boone",40.76078,-111.89105,"NBA"
"66350","Ron Brewer",35.3659,-94.4126,"Birth"
"66351","Ron Brewer",35.3659,-94.4126,"High School"
"66352","Ron Brewer",36.06869,-94.17215,"College"
"66353","Ron Brewer",45.52345,-122.67621,"NBA"
"66354","Ron Brewer",29.42412,-98.49363,"NBA"
"66355","Ron Brewer",29.42412,-98.49363,"NBA"
"66356","Ron Brewer",41.4995,-81.69541,"NBA"
"66357","Ron Brewer",41.4995,-81.69541,"NBA"
"66358","Ron Brewer",37.80437,-122.2708,"NBA"
"66359","Ron Brewer",37.80437,-122.2708,"NBA"
"66360","Ron Brewer",29.42412,-98.49363,"NBA"
"66361","Ron Brewer",29.42412,-98.49363,"NBA"
"66362","Ron Brewer",40.83399,-74.09709,"NBA"
"66363","Ron Brewer",41.85003,-87.65005,"NBA"
"66364","Ron Brewer",41.4995,-81.69541,"NBA"
"66369","Ron Carter",40.4495,-79.988,"Birth"
"66370","Ron Carter",40.4495,-79.988,"High School"
"66371","Ron Carter",37.79041,-79.43587,"College"
"66372","Ron Carter",34.05223,-118.24368,"NBA"
"66373","Ron Carter",39.76838,-86.15804,"NBA"
"66388","Ron Cavenall",30.1406,-94.1571,"Birth"
"66389","Ron Cavenall",30.1406,-94.1571,"High School"
"66390","Ron Cavenall",29.72356,-95.36577,"College"
"66391","Ron Cavenall",40.71427,-74.00597,"NBA"
"66392","Ron Cavenall",40.83399,-74.09709,"NBA"
"66407","Ron Crevier",45.5,-73.5833,"Birth"
"66408","Ron Crevier",45.5,-73.5833,"High School"
"66409","Ron Crevier",42.33565,-71.17116,"College"
"66410","Ron Crevier",37.80437,-122.2708,"NBA"
"66411","Ron Crevier",42.33143,-83.04575,"NBA"
"66426","Ron Davis",33.5586,-112.0955,"Birth"
"66427","Ron Davis",33.5586,-112.0955,"High School"
"66428","Ron Davis",47.23565,-122.5504,"College"
"66429","Ron Davis",33.749,-84.38798,"NBA"
"66430","Ron Davis",32.71533,-117.15726,"NBA"
"66447","Ron Dorsey",36.14811,-86.80305,"College"
"66448","Ron Dorsey",36.07264,-79.79198,"NBA"
"66465","Ron Feiereisel",41.9288,-87.6315,"High School"
"66466","Ron Feiereisel",41.92281,-87.65311,"College"
"66467","Ron Feiereisel",44.97997,-93.26384,"NBA"
"66485","Ron Filipek",36.16284,-85.50164,"College"
"66486","Ron Filipek",39.95234,-75.16379,"NBA"
"66502","Ron Grandison",34.0396,-118.2661,"Birth"
"66503","Ron Grandison",33.9489,-118.4447,"High School"
"66504","Ron Grandison",30.02799,-90.06703,"College"
"66505","Ron Grandison",42.35843,-71.05977,"NBA"
"66506","Ron Grandison",35.22709,-80.84313,"NBA"
"66507","Ron Grandison",40.71427,-74.00597,"NBA"
"66508","Ron Grandison",25.77427,-80.19366,"NBA"
"66509","Ron Grandison",33.749,-84.38798,"NBA"
"66510","Ron Grandison",40.71427,-74.00597,"NBA"
"66521","Ron Harper",39.833,-84.2177,"Birth"
"66522","Ron Harper",39.833,-84.2177,"High School"
"66523","Ron Harper",25.74649,-80.36755,"College"
"66524","Ron Harper",41.4995,-81.69541,"NBA"
"66525","Ron Harper",34.05223,-118.24368,"NBA"
"66526","Ron Harper",41.85003,-87.65005,"NBA"
"66527","Ron Harper",34.05223,-118.24368,"NBA"
"66540","Ron Horn",40.5099,-85.6264,"Birth"
"66541","Ron Horn",40.4894,-85.5977,"High School"
"66542","Ron Horn",40.41226,-86.93668,"College"
"66543","Ron Horn",38.62727,-90.19789,"NBA"
"66544","Ron Horn",34.05223,-118.24368,"NBA"
"66545","Ron Horn",39.73915,-104.9847,"NBA"
"66560","Ron Johnson",44.5411,-93.5902,"High School"
"66561","Ron Johnson",44.97441,-93.233,"College"
"66562","Ron Johnson",42.33143,-83.04575,"NBA"
"66563","Ron Johnson",34.05223,-118.24368,"NBA"
"66578","Ron King",38.0858,-85.8495,"Birth"
"66579","Ron King",38.0858,-85.8495,"High School"
"66580","Ron King",28.0692,-82.43609,"College"
"66581","Ron King",38.25424,-85.75941,"NBA"
"66598","Ron Knight",33.8748,-118.2406,"High School"
"66599","Ron Knight",34.02051,-118.28563,"College"
"66600","Ron Knight",45.52345,-122.67621,"NBA"
"66616","Ron Lee",42.3496,-71.0746,"Birth"
"66617","Ron Lee",42.4428,-71.2317,"High School"
"66618","Ron Lee",44.04598,-123.07046,"College"
